lead_id,industry,company_size,annual_revenue,country,lead_stage,previous_interactions
628,Finance,75,1957478,USA,Contacted,2
629,Retail,406,3633340,UK,Contacted,9
630,Retail,968,1279328,India,New,11
631,Manufacturing,219,3354097,India,Contacted,1
632,SaaS,483,735091,India,Qualified,7
633,Retail,674,2944397,UK,Qualified,4
634,Healthcare,693,785018,Germany,Contacted,1
635,SaaS,919,698193,Germany,Contacted,5
636,SaaS,846,374072,Germany,New,7
637,SaaS,580,4009069,India,Contacted,2
638,Manufacturing,705,2248395,Singapore,Qualified,0
639,Retail,499,278884,India,New,12
640,Manufacturing,189,1134576,Singapore,Contacted,4
641,Retail,843,4732568,USA,New,7
642,Manufacturing,845,2327370,UK,Qualified,4
643,Manufacturing,533,3925679,Germany,New,2
644,Healthcare,468,2604259,India,Qualified,6
645,Manufacturing,77,1911268,India,New,9
646,Finance,948,1680585,USA,Qualified,12
647,Healthcare,338,4451528,Singapore,Contacted,6
648,Manufacturing,211,756568,Germany,Contacted,14
649,SaaS,484,1364271,UK,Contacted,11
650,Finance,527,626259,Singapore,New,4
651,Finance,24,4950647,Singapore,Contacted,1
652,Finance,51,4961166,Germany,New,9
653,Healthcare,552,1257843,UK,New,7
654,Manufacturing,991,503570,Germany,New,6
655,Manufacturing,702,360371,Germany,Contacted,6
656,SaaS,783,2395887,India,Qualified,7
657,SaaS,298,2614228,UK,New,7
658,Finance,934,4982992,Singapore,New,3
659,SaaS,542,2662556,Germany,Qualified,0
660,Healthcare,901,3604387,USA,Contacted,12
661,Manufacturing,703,4184003,UK,Qualified,9
662,Finance,705,4859842,USA,New,11
663,SaaS,253,2570429,Singapore,Contacted,3
664,Healthcare,871,4475956,UK,Proposal,10
665,Healthcare,670,3517768,India,Contacted,1
666,SaaS,777,3803093,UK,Contacted,5
667,Manufacturing,621,3185981,Singapore,Contacted,7
668,SaaS,576,1485946,India,Qualified,9
669,Finance,707,1671895,Singapore,Qualified,9
670,SaaS,841,4796910,UK,New,2
671,Healthcare,607,2957384,Singapore,New,5
672,SaaS,183,1452340,UK,Contacted,11
673,Manufacturing,989,3593239,India,New,14
674,Retail,543,4935553,UK,New,11
675,SaaS,518,116049,Singapore,Qualified,14
676,Manufacturing,253,1881100,Singapore,New,8
677,Manufacturing,69,560894,Singapore,Contacted,3
678,Healthcare,113,2966991,USA,New,5
679,Manufacturing,660,3488591,USA,Contacted,1
680,Manufacturing,312,3135779,USA,New,10
681,Manufacturing,680,4243593,Germany,Contacted,13
682,Manufacturing,753,2237500,UK,Qualified,5
683,Finance,86,280561,USA,Qualified,13
684,Finance,27,2270068,Singapore,Contacted,0
685,Healthcare,543,585341,Singapore,New,11
686,SaaS,193,2783455,USA,Qualified,6
687,Manufacturing,666,556226,USA,Contacted,2
688,SaaS,559,3962127,Singapore,New,12
689,SaaS,290,4728804,USA,New,11
690,Healthcare,297,3711090,Germany,New,2
691,Manufacturing,664,4642757,Germany,New,9
692,Manufacturing,534,1861803,Germany,New,5
693,Retail,707,3237170,India,New,13
694,SaaS,483,4190705,Germany,New,4
695,SaaS,955,280482,Singapore,Contacted,0
696,Finance,276,1506445,India,New,0
697,Retail,790,3080025,Singapore,Qualified,1
698,Finance,618,4824580,Singapore,New,2
699,Finance,955,1175940,USA,Proposal,12
700,Finance,366,1693912,UK,New,3
701,Healthcare,815,2335317,Germany,Qualified,9
702,Healthcare,10,3012780,UK,New,13
703,Finance,816,4991831,UK,Proposal,5
704,Retail,36,518100,USA,Contacted,9
705,SaaS,557,1615003,UK,New,14
706,Retail,169,406456,Germany,New,9
707,Manufacturing,946,230205,India,Proposal,1
708,Healthcare,408,502791,Singapore,New,6
709,SaaS,552,605750,Germany,New,7
710,SaaS,136,3468092,USA,New,3
711,Manufacturing,783,766024,India,New,6
712,Manufacturing,866,2546356,USA,New,9
713,Finance,957,2798135,Germany,Qualified,8
714,Healthcare,219,886270,Singapore,Contacted,0
715,Healthcare,159,3110909,UK,New,5
716,Retail,40,4191264,UK,Qualified,14
717,Finance,621,3549269,USA,Contacted,9
718,Finance,850,821351,India,New,5
719,Finance,311,470209,Singapore,New,2
720,Finance,972,1738362,USA,Proposal,6
721,Healthcare,874,1014883,Singapore,Contacted,8
722,Healthcare,740,3878130,USA,Qualified,12
723,Finance,774,1193148,India,New,5
724,Retail,692,2428040,Germany,Contacted,2
725,SaaS,266,3447074,UK,New,1
726,SaaS,949,1639594,Singapore,Contacted,11
727,Retail,66,3281117,Singapore,New,13
728,Finance,18,4244486,India,Contacted,10
729,Healthcare,14,1023680,Singapore,Proposal,12
730,SaaS,856,2769703,Germany,Contacted,5
731,Manufacturing,123,502328,Germany,New,2
732,Manufacturing,786,2432569,India,New,0
733,Retail,694,2956026,USA,Contacted,8
734,Finance,741,1480764,USA,Contacted,6
735,SaaS,214,2125212,Singapore,Contacted,14
736,Finance,33,2399976,Singapore,Proposal,14
737,SaaS,502,910701,India,Proposal,3
738,Retail,979,4622244,Germany,Qualified,13
739,Retail,691,4550269,India,New,13
740,Manufacturing,415,1158103,USA,Proposal,10
741,Finance,112,2177630,Germany,New,13
742,Manufacturing,69,4955608,Singapore,New,13
743,Finance,95,1564310,USA,New,11
744,Manufacturing,776,2023803,UK,Qualified,10
745,Healthcare,686,3803118,USA,New,1
746,Healthcare,381,2335893,Germany,New,2
747,Healthcare,688,2560379,Germany,New,5
748,Healthcare,605,2484675,India,New,7
749,SaaS,979,1565504,Germany,Contacted,2
750,Healthcare,211,2838565,UK,Contacted,1
751,Retail,611,793318,UK,Qualified,4
752,Retail,98,135931,Germany,Contacted,7
753,SaaS,446,961062,Singapore,New,8
754,Healthcare,129,2208776,Germany,Contacted,10
755,Healthcare,165,4418452,Singapore,Qualified,3
756,Healthcare,982,891084,Germany,New,1
757,Manufacturing,408,4149298,USA,New,6
758,Finance,709,4516884,Germany,New,4
759,Manufacturing,197,1095136,USA,Contacted,8
760,Finance,783,3515967,Singapore,Contacted,0
761,Healthcare,61,2273368,Germany,Qualified,11
762,Healthcare,661,1596916,Singapore,New,4
763,Manufacturing,540,3929330,UK,Qualified,3
764,Manufacturing,489,650621,India,Proposal,8
765,Finance,596,3652113,Singapore,New,13
766,Retail,239,3860091,USA,Contacted,14
767,Finance,490,2826813,India,Qualified,10
768,Manufacturing,139,1469942,Germany,Contacted,1
769,Manufacturing,64,580474,USA,Contacted,9
770,SaaS,280,774276,India,Proposal,11
771,Manufacturing,969,2323546,India,Contacted,10
772,SaaS,109,4070265,Singapore,New,0
773,Retail,78,1217885,Germany,Qualified,9
774,Finance,920,2638562,Germany,New,1
775,Finance,308,1732286,Germany,New,11
776,SaaS,979,2218197,Singapore,New,6
777,Finance,538,3706537,Singapore,New,12
778,Manufacturing,363,1689925,Germany,Proposal,1
779,Healthcare,637,309746,India,Contacted,5
780,SaaS,161,3805758,Germany,Proposal,11
781,Finance,339,3532732,Singapore,Qualified,0
782,SaaS,125,356152,Germany,New,9
783,SaaS,551,312511,Singapore,New,14
784,Healthcare,332,2422802,Germany,New,3
785,Manufacturing,572,139212,India,Contacted,6
786,SaaS,581,4762858,India,Qualified,7
787,Finance,238,345371,Singapore,Contacted,7
788,Retail,780,2979628,Singapore,Proposal,4
789,SaaS,369,2585335,USA,Proposal,10
790,SaaS,14,372467,UK,New,1
791,Healthcare,37,1545106,USA,Qualified,3
792,Manufacturing,775,621819,Singapore,Qualified,2
793,Retail,373,769716,Singapore,Contacted,12
794,Finance,471,2333564,Germany,New,6
795,Retail,240,1455572,USA,New,5
796,Finance,404,3943763,UK,New,1
797,Manufacturing,977,1247332,USA,New,3
798,Finance,878,3578879,India,Contacted,2
799,Healthcare,721,3034005,India,Contacted,0
800,Healthcare,853,2581264,USA,New,0
801,Healthcare,280,2359754,USA,New,11
802,Healthcare,860,1939802,Singapore,New,2
803,Retail,313,4121490,Germany,New,8
804,Manufacturing,392,1099589,India,Proposal,9
805,Finance,567,3899073,UK,New,3
806,Finance,37,2697165,Germany,New,12
807,Healthcare,528,2793339,USA,New,14
808,Healthcare,753,340671,India,Qualified,13
809,SaaS,208,552822,USA,Contacted,9
810,Manufacturing,615,3364756,India,Contacted,7
811,Retail,91,4128435,UK,Contacted,11
812,Finance,97,4196209,Germany,New,14
813,SaaS,399,3492468,UK,New,0
814,SaaS,707,4263082,UK,Contacted,12
815,Finance,764,2833930,Germany,Contacted,7
816,Retail,589,1632202,Germany,New,1
817,SaaS,832,3473321,UK,Qualified,13
818,SaaS,460,2683047,USA,New,2
819,Manufacturing,442,1266830,Germany,Contacted,12
820,Retail,383,4767072,UK,Contacted,13
821,SaaS,444,283219,UK,Contacted,0
822,Retail,196,4308386,UK,Contacted,14
823,Finance,760,885195,USA,Contacted,7
824,Healthcare,399,1033679,Singapore,Qualified,13
825,SaaS,227,4271151,Singapore,Contacted,14
826,Manufacturing,117,1866813,Germany,Qualified,4
827,Finance,828,4410619,Singapore,New,8
828,Retail,559,3399227,India,Qualified,7
829,Finance,916,4416815,Germany,New,11
830,SaaS,957,1599624,Germany,Proposal,13
831,Retail,358,2474133,UK,Proposal,1
832,Healthcare,797,3125202,India,Proposal,14
833,Finance,531,1370176,Singapore,New,5
834,SaaS,35,2091321,Germany,New,11
835,Manufacturing,57,2508363,India,New,12
836,Retail,868,4164706,USA,Qualified,3
837,Finance,379,1572901,USA,New,9
838,Finance,23,2482157,UK,Contacted,12
839,Healthcare,621,867423,India,New,3
840,Healthcare,196,919537,Germany,New,13
841,Manufacturing,533,3355383,USA,New,11
842,Manufacturing,893,1116895,USA,Qualified,3
843,SaaS,900,4103660,Singapore,Qualified,7
844,SaaS,288,3936684,Singapore,New,7
845,Manufacturing,350,2414117,India,New,2
846,Manufacturing,337,621848,Singapore,Qualified,7
847,Retail,688,2460632,India,New,7
848,Healthcare,643,2240468,Germany,New,14
849,SaaS,914,4590883,Germany,Qualified,12
850,Healthcare,993,4410817,Germany,Qualified,6
851,Healthcare,616,3244641,Singapore,New,1
852,Manufacturing,34,2001756,Singapore,New,4
853,Retail,538,1343725,UK,New,13
854,Finance,435,2963423,USA,Contacted,4
855,Retail,38,3562800,Germany,Contacted,3
856,Retail,965,1616917,Singapore,New,0
857,Healthcare,332,1333181,USA,Proposal,3
858,Retail,862,2420554,Germany,Contacted,0
859,SaaS,322,1101734,Germany,Qualified,10
860,Healthcare,593,4019816,USA,New,6
861,SaaS,279,3263939,USA,Proposal,10
862,Finance,771,3199795,Singapore,Qualified,0
863,Healthcare,304,4514067,USA,New,3
864,Finance,665,2038000,USA,New,11
865,Healthcare,795,4364351,Singapore,New,6
866,Manufacturing,232,975122,Germany,Contacted,14
867,Retail,84,1916880,USA,New,12
868,Manufacturing,111,3198906,UK,New,14
869,Finance,541,998202,India,New,4
870,Retail,638,3211727,USA,Qualified,10
871,Healthcare,695,1373471,USA,Contacted,12
872,Retail,894,4045051,India,New,12
873,SaaS,182,3541373,UK,New,12
874,Retail,13,2779915,Germany,Contacted,2
875,SaaS,861,1671254,UK,New,12
876,Retail,488,1127035,India,Contacted,8
877,SaaS,669,4845881,USA,Qualified,1
878,Finance,404,811039,Germany,New,1
879,Manufacturing,635,2613477,UK,New,12
880,Healthcare,842,4115499,UK,New,12
881,Retail,923,896613,Germany,Qualified,14
882,Manufacturing,176,1508972,UK,Contacted,7
883,Healthcare,309,2800476,India,Qualified,14
884,Healthcare,127,4361224,Germany,New,4
885,SaaS,521,3133196,India,Proposal,14
886,Finance,621,4744094,Germany,Qualified,6
887,Finance,795,1689516,India,New,8
888,Manufacturing,184,2807277,USA,Contacted,10
889,Finance,168,1420436,USA,Contacted,1
890,Retail,393,1026173,UK,New,6
891,Finance,236,4495183,Germany,Qualified,6
892,Manufacturing,944,3991809,Germany,Proposal,3
893,Finance,47,4186618,India,New,12
894,Retail,472,910584,UK,Qualified,6
895,SaaS,440,4241547,UK,Contacted,3
896,Manufacturing,719,784360,Germany,Contacted,13
897,SaaS,657,211036,USA,Qualified,8
898,SaaS,113,1186437,Germany,Contacted,13
899,SaaS,991,2858950,Germany,New,10
900,Healthcare,202,2865241,Singapore,Qualified,3
901,Healthcare,259,2685370,India,New,12
902,SaaS,22,712382,India,Contacted,12
903,Manufacturing,576,3599138,Singapore,Qualified,0
904,Retail,865,1715575,UK,New,5
905,Retail,606,1629157,India,Proposal,4
906,Finance,630,3232682,UK,Contacted,3
907,Manufacturing,564,2297789,USA,New,10
908,Healthcare,397,1775554,UK,Proposal,12
909,SaaS,80,1335498,India,Qualified,12
910,Finance,965,4499271,UK,Contacted,11
911,Retail,789,3390972,USA,New,2
912,Healthcare,580,3890590,Singapore,Contacted,3
913,Healthcare,982,246601,India,Proposal,0
914,SaaS,447,960022,USA,New,4
915,Retail,53,2011634,Germany,Contacted,1
916,Manufacturing,281,2779675,Singapore,New,14
917,Healthcare,911,4754280,Singapore,New,6
918,SaaS,23,1991688,India,New,8
919,Manufacturing,380,3654041,USA,Qualified,13
920,Retail,121,758219,Germany,New,5
921,Healthcare,388,4581325,USA,Contacted,5
922,Manufacturing,323,2080708,UK,New,9
923,Manufacturing,424,4957964,India,Proposal,11
924,Manufacturing,749,1675276,UK,Qualified,9
925,Healthcare,494,834701,UK,Contacted,2
926,Healthcare,178,2069418,Singapore,New,7
927,Finance,897,2518780,Singapore,Contacted,12
928,Retail,812,2989388,UK,Contacted,2
929,SaaS,255,3105503,USA,New,10
930,Manufacturing,275,3823691,India,New,3
931,Finance,858,1505565,India,New,2
932,SaaS,252,4030479,USA,Contacted,1
933,Finance,679,710021,UK,Contacted,13
934,Healthcare,309,4306696,India,Contacted,14
935,Manufacturing,960,962416,Singapore,Contacted,14
936,SaaS,336,2872541,Germany,New,0
937,SaaS,539,3240595,Singapore,New,13
938,SaaS,604,1738127,USA,Contacted,0
939,SaaS,856,1604316,Germany,Qualified,0
940,SaaS,752,771755,India,Proposal,9
941,Finance,351,3307816,India,Qualified,4
942,Manufacturing,774,1889001,Germany,New,9
943,Healthcare,688,2476554,India,Contacted,0
944,Healthcare,563,2968083,Germany,New,4
945,Healthcare,258,2136266,UK,Contacted,3
946,Healthcare,769,4044337,USA,Contacted,1
947,Finance,959,459462,Singapore,New,2
948,Retail,389,4547774,Germany,Contacted,7
949,Manufacturing,807,1359366,Germany,Qualified,14
950,SaaS,541,3351040,UK,New,2
951,Retail,903,4373116,Singapore,Contacted,2
952,Healthcare,873,4762827,UK,Contacted,1
953,Retail,390,636251,UK,New,11
954,Manufacturing,51,1566720,USA,Contacted,4
955,SaaS,354,2026626,India,New,1
956,SaaS,608,2921535,Singapore,Contacted,9
957,Manufacturing,270,356803,UK,Qualified,9
958,Manufacturing,315,4910733,India,New,12
959,Healthcare,818,1945046,India,Qualified,11
960,SaaS,871,1516561,India,Qualified,6
961,Retail,249,889870,India,Proposal,9
962,Finance,688,1708015,USA,Contacted,7
963,Finance,322,637460,USA,Contacted,5
964,Manufacturing,740,3952391,UK,Contacted,8
965,Healthcare,450,3085371,India,Contacted,4
966,Finance,942,1310008,UK,Proposal,5
967,SaaS,912,2651077,Germany,Qualified,3
968,Manufacturing,142,409589,USA,New,8
969,Retail,728,3201536,USA,New,1
970,Manufacturing,60,593740,Singapore,Qualified,13
971,Retail,627,4939526,Germany,New,13
972,Manufacturing,401,1015615,USA,Contacted,0
973,Manufacturing,705,4137888,India,New,10
974,Manufacturing,722,1515724,India,Qualified,5
975,Retail,532,1367907,India,Qualified,11
976,Retail,775,3299964,UK,Proposal,5
977,Manufacturing,517,924710,USA,Proposal,5
978,Finance,671,4633157,UK,Qualified,13
979,Healthcare,363,3880276,USA,New,5
980,Healthcare,876,4766186,Singapore,New,3
981,Healthcare,982,2506646,UK,Contacted,10
982,Retail,404,3403752,USA,Qualified,13
983,Retail,965,897369,Singapore,New,8
984,Finance,105,4858088,USA,Contacted,6
985,Healthcare,115,2152150,Germany,Qualified,7
986,Healthcare,664,1265797,UK,Contacted,7
987,Manufacturing,687,224717,India,Contacted,11
988,Retail,522,905823,Singapore,Contacted,9
989,Healthcare,567,1074799,Singapore,Proposal,10
990,Finance,251,1220982,India,New,3
991,Finance,865,4119214,Singapore,New,5
992,Healthcare,948,3741490,India,Contacted,11
993,Retail,497,3550511,India,Contacted,6
994,Finance,799,949670,USA,Contacted,5
995,Manufacturing,524,2117569,UK,Qualified,12
996,Finance,663,3352118,Germany,Qualified,5
997,SaaS,907,963376,Singapore,New,6
998,SaaS,70,3600940,USA,Contacted,8
999,Retail,425,2724633,Germany,Proposal,7
1000,Healthcare,303,4969021,Germany,Contacted,2
1001,Retail,746,3065770,Singapore,Contacted,11
1002,Retail,311,4138183,Singapore,Qualified,2
1003,Retail,179,4839286,USA,Qualified,1
1004,Retail,655,2173064,Singapore,New,12
1005,Manufacturing,50,4663439,Germany,New,5
1006,Manufacturing,240,3510562,Singapore,Qualified,6
1007,Finance,418,4408457,USA,Contacted,8
1008,SaaS,747,4601504,USA,Contacted,5
1009,Retail,660,3175080,USA,Qualified,14
1010,Finance,631,4021775,Singapore,Qualified,8
1011,SaaS,306,1042923,UK,Qualified,1
1012,Healthcare,464,3810848,USA,New,3
1013,Manufacturing,66,3937071,UK,Qualified,12
1014,SaaS,951,1170941,India,New,0
1015,Healthcare,644,3118567,USA,New,5
1016,SaaS,249,3987085,UK,Contacted,2
1017,Manufacturing,607,217037,UK,Proposal,9
1018,Manufacturing,185,3169344,Germany,Qualified,5
1019,Finance,72,4113199,UK,Proposal,0
1020,Retail,560,405490,Germany,New,7
1021,SaaS,147,4180909,UK,Contacted,5
1022,SaaS,990,4354694,UK,New,11
1023,Healthcare,463,4117338,India,Qualified,12
1024,Manufacturing,762,1610041,UK,Contacted,6
1025,SaaS,458,162635,Singapore,Proposal,8
1026,Manufacturing,235,3057715,Singapore,New,3
1027,SaaS,452,4111475,Singapore,Qualified,3
1028,Finance,215,3309462,India,New,9
1029,Retail,685,3298912,UK,New,13
1030,SaaS,36,2657450,India,New,3
1031,Manufacturing,466,4280745,UK,Contacted,1
1032,Finance,704,4386268,Germany,New,2
1033,SaaS,719,3347406,India,Contacted,5
1034,Healthcare,858,2026049,Singapore,Contacted,1
1035,Retail,958,4373013,Singapore,New,8
1036,SaaS,116,2613686,Singapore,Contacted,9
1037,Finance,453,2530910,UK,Contacted,12
1038,Healthcare,710,2626459,UK,Proposal,2
1039,Finance,45,3450702,India,New,9
1040,Finance,606,1896943,USA,New,2
1041,Healthcare,164,4269025,UK,New,5
1042,Finance,178,3625571,USA,Contacted,1
1043,Healthcare,805,541445,USA,New,11
1044,SaaS,281,2097832,UK,New,3
1045,Healthcare,556,4577265,India,Qualified,13
1046,Healthcare,429,1780467,USA,New,0
1047,Retail,193,1536202,India,Contacted,3
1048,Healthcare,620,478945,India,Contacted,4
1049,Healthcare,246,3171363,UK,New,11
1050,SaaS,924,3412774,USA,Contacted,4
1051,Retail,518,1257049,India,Contacted,9
1052,Manufacturing,450,689059,USA,New,13
1053,SaaS,990,406043,India,Qualified,1
1054,SaaS,131,273044,UK,Qualified,12
1055,Manufacturing,426,2364928,India,Qualified,8
1056,Healthcare,544,2961810,UK,New,6
1057,Finance,384,3058778,UK,Proposal,3
1058,Retail,584,3196532,USA,Qualified,4
1059,Finance,335,4499373,USA,New,11
1060,Manufacturing,489,3560830,USA,New,14
1061,SaaS,159,142491,Germany,Qualified,10
1062,SaaS,716,1738045,USA,Qualified,0
1063,Retail,601,4815804,USA,New,9
1064,SaaS,499,4214316,India,New,4
1065,SaaS,836,3810718,Germany,New,10
1066,Retail,162,1828653,Germany,Qualified,5
1067,Retail,26,2304456,India,New,4
1068,Manufacturing,560,3590739,USA,Contacted,5
1069,SaaS,854,3175951,Singapore,Qualified,6
1070,SaaS,357,4082077,UK,New,12
1071,Manufacturing,468,209419,Germany,New,5
1072,Healthcare,211,3482276,India,Qualified,14
1073,Healthcare,432,4053559,Singapore,New,12
1074,Healthcare,289,1501770,UK,Qualified,12
1075,Manufacturing,431,4325289,Singapore,New,9
1076,SaaS,609,2826137,USA,Qualified,1
1077,Manufacturing,474,4856770,India,Contacted,1
1078,Manufacturing,962,4065470,UK,New,8
1079,Healthcare,821,176407,UK,Qualified,5
1080,Finance,813,4176622,USA,Qualified,9
1081,SaaS,364,2273834,USA,New,3
1082,Healthcare,591,3367080,USA,Proposal,9
1083,Finance,387,2245729,India,Contacted,4
1084,Finance,133,189643,Germany,New,12
1085,Retail,89,4289043,Singapore,Qualified,11
1086,SaaS,566,2773373,India,Contacted,10
1087,Finance,997,1950487,India,Contacted,4
1088,Healthcare,242,3584591,Singapore,Contacted,7
1089,Retail,489,3592404,UK,New,4
1090,SaaS,163,2618592,Singapore,Proposal,1
1091,Manufacturing,916,1329999,USA,New,1
1092,Healthcare,701,2141925,UK,Contacted,4
1093,Finance,418,1295821,India,New,3
1094,Finance,40,4108568,Singapore,Qualified,12
1095,Healthcare,606,3928512,India,New,1
1096,Finance,566,4972371,India,Contacted,5
1097,Retail,512,234753,Singapore,New,7
1098,SaaS,380,2173240,India,Contacted,1
1099,Retail,332,4408470,Germany,New,14
1100,Finance,341,1653369,Germany,Contacted,9
1101,Manufacturing,252,3080476,India,Contacted,6
1102,SaaS,561,676602,UK,New,3
1103,SaaS,439,4322245,UK,Contacted,4
1104,Healthcare,191,2413252,UK,Contacted,1
1105,Healthcare,818,4548772,UK,New,10
1106,Manufacturing,482,1797645,Germany,Contacted,13
