lead_id,website_visits,pages_viewed,email_clicks,calls_made,meetings_scheduled,demo_requested,time_spent_minutes,days_since_last_activity
772,44,8,11,9,1,0,64,42
773,7,8,4,1,4,0,117,16
774,49,20,2,0,0,0,244,26
775,40,19,18,0,4,0,210,33
776,41,8,7,7,3,1,74,8
777,7,9,6,8,1,0,136,40
778,35,19,0,0,2,0,129,17
779,15,16,12,9,1,1,254,25
780,6,6,12,4,1,0,258,19
781,6,20,6,4,1,1,79,7
782,12,3,14,1,4,1,55,4
783,34,9,11,9,0,1,186,46
784,4,9,12,3,1,0,155,41
785,34,14,5,8,1,0,176,30
786,35,14,3,4,2,1,217,42
787,7,11,15,8,2,1,198,14
788,40,10,12,2,1,0,90,19
789,11,9,5,5,3,0,46,38
790,33,13,1,9,4,1,288,22
791,8,21,4,0,3,0,141,40
792,45,23,4,8,2,0,190,59
793,7,5,15,1,1,1,64,29
794,23,18,14,9,2,0,28,44
795,3,2,6,0,1,0,81,1
796,9,22,6,6,4,0,265,7
797,29,12,1,1,0,1,171,18
798,7,24,7,5,3,0,116,35
799,18,8,5,9,3,0,257,21
800,20,8,9,5,3,0,252,14
801,31,17,7,9,4,0,297,47
802,20,18,14,3,2,0,133,23
803,23,13,14,4,0,1,228,8
804,22,21,6,4,4,0,25,58
805,47,15,14,5,2,0,227,27
806,22,10,8,6,4,0,62,13
807,44,12,15,2,3,1,126,30
808,41,6,6,3,2,0,223,51
809,15,9,17,1,4,0,73,46
810,13,17,11,1,3,1,184,5
811,11,2,6,1,4,0,123,57
812,20,11,6,0,4,0,179,11
813,27,22,9,1,1,1,203,46
814,26,9,12,7,0,1,255,2
815,47,6,15,2,1,0,266,35
816,18,2,2,2,2,1,239,27
817,28,19,14,6,4,0,282,3
818,2,20,2,7,3,1,222,48
819,12,15,3,0,3,1,17,5
820,4,8,18,5,3,1,281,17
821,10,3,18,3,1,0,48,10
822,41,14,11,3,2,1,135,43
823,46,14,1,9,0,1,26,8
824,16,22,19,1,4,0,8,31
825,33,10,1,3,2,0,267,4
826,44,20,6,0,2,1,207,20
827,2,23,2,5,0,1,298,34
828,47,7,9,4,1,1,58,24
829,23,18,3,3,2,0,260,35
830,14,9,2,7,1,0,18,11
831,28,7,7,0,2,0,59,26
832,43,6,15,1,1,0,57,45
833,33,18,10,0,4,0,13,45
834,48,23,13,7,3,0,217,9
835,24,12,18,0,0,0,80,14
836,28,20,7,6,2,0,275,14
837,39,9,8,5,1,0,136,9
838,27,5,4,9,2,0,100,14
839,13,17,14,9,2,1,245,48
840,2,4,8,4,1,0,29,40
841,29,18,5,1,1,1,267,26
842,17,23,7,0,4,0,57,52
843,18,4,13,1,4,1,193,47
844,14,13,13,2,4,0,153,53
845,26,5,13,4,0,0,16,57
846,4,5,13,1,1,1,244,42
847,6,14,3,6,4,0,176,55
848,16,1,5,3,3,0,265,6
849,21,16,6,1,1,1,267,16
850,43,6,19,0,2,1,9,6
851,47,24,1,4,2,0,224,38
852,8,24,16,3,0,0,178,58
853,7,16,19,9,3,0,151,53
854,14,24,12,6,3,0,235,37
855,47,13,13,1,2,0,281,48
856,7,16,19,0,2,1,269,12
857,11,2,3,8,3,0,77,30
858,43,9,16,1,2,1,44,8
859,41,13,0,6,4,0,67,48
860,20,9,16,8,2,0,145,9
861,25,4,18,7,0,1,225,38
862,32,3,3,3,2,0,82,30
863,19,4,17,7,4,0,149,4
864,21,13,13,1,0,1,24,44
865,10,18,4,3,4,1,297,7
866,3,23,4,5,1,0,254,25
867,41,8,4,5,0,1,52,17
868,48,6,15,9,2,0,60,36
869,46,16,10,1,2,0,226,31
870,49,12,0,1,3,0,248,32
871,31,13,19,5,4,0,141,19
872,38,12,15,5,0,0,151,35
873,39,21,5,8,0,0,219,19
874,1,5,11,4,3,1,256,51
875,21,19,9,8,1,1,162,51
876,25,12,15,8,3,0,153,54
877,14,21,0,3,4,1,89,39
878,44,12,6,9,4,0,199,35
879,38,1,19,7,0,0,81,2
880,36,11,0,9,1,1,99,9
881,30,19,7,8,0,0,171,25
882,21,10,15,8,2,0,29,46
883,37,19,12,2,4,1,118,29
884,22,15,9,0,1,1,53,37
885,31,17,13,5,3,1,186,21
886,46,22,6,5,1,0,270,0
887,3,23,9,9,2,1,153,44
888,47,12,11,3,3,0,281,39
889,18,9,7,8,0,1,59,15
890,32,6,12,6,2,1,195,23
891,12,5,0,2,0,1,278,48
892,20,3,13,1,0,0,220,1
893,23,11,10,9,4,1,197,45
894,29,21,9,6,3,0,17,11
895,16,15,0,1,4,0,38,8
896,36,8,14,0,2,0,255,36
897,32,11,9,3,2,0,127,36
898,1,22,8,1,3,0,53,46
899,41,15,12,9,2,1,217,25
900,37,23,12,9,3,1,61,56
901,27,2,7,2,0,1,13,47
902,18,3,9,5,4,0,238,34
903,4,10,13,5,2,0,177,4
904,29,24,4,8,3,0,215,51
905,8,2,5,6,0,0,228,43
906,24,22,3,3,3,0,269,30
907,10,4,11,3,1,0,198,15
908,39,14,8,9,2,1,19,55
909,28,24,12,3,1,0,55,40
910,3,11,10,6,0,0,297,24
911,42,1,1,4,1,0,105,45
912,48,19,12,8,0,0,235,18
913,3,20,2,8,3,0,225,41
914,49,16,17,5,2,0,298,39
915,23,23,0,6,2,0,49,46
916,27,21,7,9,3,0,38,41
917,42,18,0,1,1,0,5,53
918,24,9,1,8,4,0,127,0
919,43,1,14,9,4,0,187,13
920,8,2,5,7,3,1,248,0
921,8,17,11,4,1,0,229,31
922,47,18,13,7,4,1,205,54
923,17,14,9,3,2,0,12,15
924,33,11,1,6,4,0,158,13
925,10,17,12,6,0,0,272,17
926,48,16,2,4,2,0,69,30
927,37,8,1,1,1,0,246,17
928,11,10,13,8,1,0,135,54
929,26,23,1,7,0,1,220,30
930,33,1,0,3,1,1,83,12
931,43,11,10,5,0,0,175,33
932,8,16,0,2,1,0,134,11
933,29,15,11,3,4,1,69,42
934,14,15,8,2,2,0,30,47
935,20,24,13,8,2,0,152,53
936,34,16,14,9,2,1,199,14
937,40,5,7,7,0,1,109,59
938,11,19,13,3,1,1,60,30
939,8,12,11,0,4,1,183,4
940,1,4,18,6,4,0,121,55
941,27,4,11,3,0,0,234,21
942,15,1,1,3,1,0,182,30
943,49,3,17,2,0,0,9,3
944,20,20,0,6,2,0,160,12
945,30,4,6,1,2,0,145,46
946,47,13,2,2,4,1,283,44
947,22,19,19,6,4,0,145,26
948,13,24,17,0,0,1,85,30
949,38,6,8,2,1,1,236,16
950,23,16,13,9,0,0,2,33
951,22,11,2,9,1,0,188,4
952,3,20,14,1,4,1,241,11
953,15,2,10,3,0,0,158,22
954,13,14,16,5,0,0,294,46
955,15,8,0,3,4,0,245,27
956,22,15,19,2,2,1,61,13
957,12,10,17,1,2,0,299,18
958,48,14,19,3,0,0,295,34
959,44,12,12,1,3,0,238,4
960,17,19,8,5,0,1,167,13
961,32,14,18,9,1,1,222,3
962,45,2,11,4,1,0,197,23
963,41,1,16,3,0,1,51,35
964,10,23,16,2,0,0,163,26
965,45,1,3,2,3,0,290,28
966,43,12,18,1,4,1,251,36
967,18,13,19,6,3,0,74,0
968,41,15,3,8,3,0,289,24
969,19,2,19,0,4,1,22,20
970,43,23,14,8,1,0,202,46
971,27,3,12,7,4,1,95,14
972,8,5,19,9,4,0,270,36
973,18,16,10,0,3,0,276,33
974,46,15,10,0,4,1,47,17
975,30,20,19,5,3,0,74,35
976,25,20,19,6,0,1,99,17
977,1,16,6,8,0,0,247,49
978,38,20,17,9,3,0,277,31
979,18,17,14,5,0,0,286,35
980,49,5,19,4,1,0,77,0
981,14,20,10,1,3,0,211,10
982,13,5,6,6,4,0,155,48
983,47,3,11,0,3,0,28,52
984,25,2,4,3,0,0,63,54
985,8,18,7,4,2,1,73,13
986,19,1,9,5,3,0,184,57
987,40,2,2,0,3,1,148,59
988,49,10,1,8,3,1,173,25
989,41,18,5,8,1,1,243,11
990,41,13,10,3,2,0,15,32
991,3,22,15,0,4,0,233,15
992,29,7,8,7,3,1,9,7
993,16,2,11,7,4,0,65,58
994,7,11,7,6,2,0,144,45
995,49,23,2,9,4,0,11,22
996,21,15,11,2,2,1,21,55
997,46,5,12,1,4,0,262,14
998,43,17,6,6,1,0,177,0
999,14,4,9,9,3,0,263,41
1000,39,15,10,6,4,1,130,17
1001,24,8,12,4,1,0,15,0
1002,48,13,17,8,1,0,37,15
1003,30,2,13,6,1,1,39,37
1004,33,4,13,7,0,0,232,9
1005,22,12,16,5,2,0,39,39
1006,10,12,14,0,1,0,88,54
1007,11,22,8,8,0,0,118,26
1008,15,16,1,6,4,0,163,55
1009,48,13,14,9,4,1,207,28
1010,30,17,3,7,1,0,75,12
1011,14,16,14,1,0,1,61,56
1012,32,3,2,6,2,0,288,52
1013,26,1,17,9,4,1,193,44
1014,21,15,15,2,4,1,292,58
1015,5,11,10,2,3,0,107,29
1016,47,13,0,3,2,0,245,26
1017,12,23,11,9,4,0,230,17
1018,29,4,15,8,1,0,267,29
1019,21,8,9,8,2,1,122,55
1020,25,19,10,4,4,0,24,51
1021,16,18,9,9,2,0,283,59
1022,31,23,11,9,1,1,151,37
1023,20,13,9,2,1,1,298,40
1024,31,3,0,5,3,0,92,23
1025,11,3,9,4,2,0,294,18
1026,32,3,19,5,4,0,112,27
1027,48,11,5,3,2,0,236,46
1028,8,5,9,6,0,1,80,29
1029,23,12,15,0,4,1,187,42
1030,8,16,16,7,4,0,94,31
1031,2,12,7,4,3,1,245,31
1032,27,8,10,8,0,0,162,23
1033,36,15,2,9,1,1,117,32
1034,35,1,12,2,0,0,252,4
1035,23,6,19,5,4,0,172,5
1036,41,7,12,2,0,1,197,57
1037,48,11,12,6,4,1,291,34
1038,13,1,5,0,4,1,5,9
1039,31,7,10,5,1,0,62,28
1040,45,14,6,3,2,0,290,9
1041,30,2,7,1,3,0,197,41
1042,6,12,9,5,3,0,229,16
1043,20,1,7,0,3,0,139,2
1044,26,4,13,3,0,1,263,0
1045,36,2,18,0,4,0,79,37
1046,19,24,16,7,3,0,282,36
1047,22,4,19,2,2,0,262,28
1048,12,12,1,1,4,0,264,29
1049,3,7,2,7,2,1,215,17
1050,5,8,6,5,2,0,247,56
1051,5,5,0,6,4,0,189,32
1052,43,13,12,7,0,0,180,7
1053,23,20,4,4,1,0,200,38
1054,14,24,9,0,1,1,41,31
1055,49,3,13,7,2,1,143,5
1056,39,13,9,4,2,0,239,55
1057,7,2,1,5,2,0,43,38
1058,35,19,11,1,1,0,10,39
1059,38,6,14,5,2,0,191,19
1060,14,24,3,5,4,0,150,38
1061,17,3,13,8,0,0,227,20
1062,7,13,7,6,4,0,113,22
1063,20,18,17,7,0,0,230,11
1064,34,8,13,2,0,1,4,2
1065,30,11,3,3,2,1,2,10
1066,40,13,0,9,1,1,195,7
1067,13,10,13,7,0,1,15,9
1068,6,21,16,9,2,1,88,27
1069,27,13,15,9,4,0,129,15
1070,18,24,1,2,4,0,279,11
1071,24,12,12,7,4,0,24,39
1072,32,4,5,2,0,0,41,18
1073,39,22,13,7,3,0,48,37
1074,26,22,4,1,3,0,209,36
1075,34,17,11,0,1,1,77,42
1076,21,5,12,2,1,0,256,59
1077,28,18,15,7,2,1,124,45
1078,5,2,6,5,0,0,227,12
1079,42,24,11,3,1,0,32,44
1080,18,18,14,1,0,1,80,1
1081,8,1,16,2,1,0,272,13
1082,43,24,4,4,4,0,249,14
1083,48,11,11,4,2,0,146,24
1084,34,5,7,0,4,1,230,59
1085,22,12,8,6,2,1,246,37
1086,23,16,11,2,3,0,67,23
1087,9,18,13,6,1,1,230,36
1088,27,15,7,8,2,1,187,26
1089,14,24,19,4,3,0,200,28
1090,20,11,8,4,1,0,156,15
1091,26,13,14,0,0,0,20,37
1092,41,2,2,9,3,0,48,55
1093,7,1,0,6,2,0,4,5
1094,24,3,5,1,1,0,173,10
1095,9,24,15,9,3,0,232,43
1096,43,13,9,9,4,0,221,30
1097,7,1,13,1,2,1,5,55
1098,37,19,7,0,4,0,78,13
1099,4,18,1,7,4,1,255,7
1100,11,21,0,2,4,0,262,29
1101,4,13,6,2,2,0,41,40
1102,28,2,15,1,2,0,202,19
1103,49,15,17,6,3,0,85,58
1104,27,6,19,8,2,1,208,44
1105,17,18,2,3,0,0,190,45
1106,40,10,12,3,1,0,147,41
1107,6,21,2,5,2,0,114,34
1108,17,22,0,3,0,0,192,2
1109,43,11,12,6,0,0,211,35
1110,12,8,14,5,0,1,116,33
1111,40,24,2,8,4,0,140,52
1112,1,24,4,4,3,0,171,49
1113,29,12,12,3,1,1,80,25
1114,26,24,1,2,2,0,131,32
1115,8,1,1,9,4,0,154,19
1116,30,8,9,7,1,0,263,12
1117,30,17,19,7,3,0,286,49
1118,4,8,6,9,2,1,210,41
1119,24,3,3,2,1,1,151,35
1120,26,17,10,9,3,1,284,4
1121,8,9,1,5,2,1,118,28
1122,31,20,18,0,0,1,81,50
1123,18,19,14,8,1,0,282,57
1124,34,14,16,6,0,0,235,24
1125,33,11,4,3,3,0,26,8
1126,40,9,7,1,3,1,8,27
1127,9,2,10,2,2,0,269,55
1128,20,20,8,6,1,0,296,54
1129,40,19,5,0,1,0,264,8
1130,47,16,11,3,4,0,242,26
1131,46,24,8,6,4,0,213,14
1132,2,22,13,8,2,0,125,47
1133,43,2,14,3,1,0,43,29
1134,39,9,14,6,1,1,71,9
1135,21,19,1,3,2,0,55,42
1136,14,6,18,1,1,1,9,29
1137,30,1,4,1,4,0,69,33
1138,42,11,5,6,1,1,229,5
1139,46,6,11,3,0,0,62,30
1140,17,13,13,5,1,0,115,40
1141,33,14,0,5,3,0,291,43
1142,11,14,17,1,3,0,222,25
1143,42,2,5,8,3,1,185,13
1144,48,6,6,9,0,0,238,18
1145,37,2,8,3,1,0,50,41
1146,8,23,18,0,2,1,46,38
1147,4,20,14,7,4,1,139,50
1148,39,9,14,3,1,1,83,18
1149,42,8,0,7,2,0,280,44
1150,11,22,13,0,1,1,292,19
1151,21,4,16,7,3,0,91,15
1152,4,3,9,5,3,0,111,4
1153,47,22,16,9,1,0,240,46
1154,43,3,19,2,3,1,266,24
1155,13,4,18,2,2,0,12,57
1156,31,8,19,6,1,1,248,50
1157,4,20,0,7,1,0,173,41
1158,16,20,3,8,1,0,156,36
1159,40,19,11,1,4,0,155,14
1160,49,10,0,8,4,0,267,57
1161,42,18,18,7,2,0,3,49
1162,22,23,10,9,1,0,251,58
1163,30,1,9,5,2,1,1,0
1164,16,3,7,4,4,0,249,10
1165,4,19,17,1,0,0,90,46
1166,25,7,16,4,2,1,17,54
1167,39,10,9,3,4,0,201,26
1168,42,7,15,5,1,0,35,7
1169,45,2,0,0,4,1,183,17
1170,48,22,6,8,0,1,47,4
1171,23,23,9,0,1,1,107,47
1172,46,18,16,1,4,1,214,6
1173,45,1,4,5,2,0,42,51
1174,2,3,8,1,0,1,73,45
1175,32,21,15,3,2,0,129,41
1176,3,10,9,8,1,0,32,22
1177,21,3,4,9,3,1,290,59
1178,8,2,2,5,1,0,90,29
1179,39,15,10,7,4,0,289,24
1180,4,14,1,1,0,1,2,59
1181,27,15,6,7,2,0,75,16
1182,36,10,13,5,4,1,81,46
1183,48,11,16,0,0,1,7,23
1184,48,22,1,7,2,0,110,40
1185,9,24,2,3,3,0,200,57
1186,8,20,4,7,1,1,9,28
1187,14,2,18,4,0,0,217,38
1188,49,5,15,1,0,0,92,24
1189,38,10,16,6,4,0,227,10
1190,3,8,16,1,1,0,81,3
1191,45,9,8,5,2,1,98,51
1192,10,14,13,5,1,0,22,13
1193,33,20,8,5,1,0,232,38
1194,18,3,1,8,0,0,299,6
1195,38,1,19,9,3,0,20,5
1196,27,16,0,4,2,0,49,29
1197,30,16,5,6,3,1,100,5
1198,10,10,16,6,3,0,178,22
1199,40,14,15,2,4,0,59,16
1200,40,19,1,1,1,1,276,55
1201,14,16,15,6,2,0,218,11
1202,47,21,17,4,4,0,240,6
1203,7,11,16,4,2,0,113,58
1204,11,21,6,1,2,1,260,49
1205,31,15,8,7,3,0,294,52
1206,26,2,11,3,0,0,152,18
1207,22,5,14,5,3,0,223,41
1208,6,19,7,9,1,0,248,4
1209,20,9,17,1,2,0,228,37
1210,43,11,19,2,1,1,5,50
1211,15,12,19,9,2,1,87,19
1212,29,13,3,5,1,0,39,59
1213,31,2,0,7,1,0,165,8
1214,10,1,12,5,3,1,125,47
1215,14,21,8,8,2,0,159,7
1216,9,11,1,4,2,1,91,25
1217,24,8,0,7,1,0,181,23
1218,37,17,5,6,0,0,213,15
1219,28,12,14,8,1,1,23,53
1220,19,9,17,4,1,0,135,59
1221,29,23,11,2,0,0,145,1
1222,20,23,1,2,0,0,77,24
1223,15,20,2,7,3,0,20,54
1224,40,24,3,3,1,1,215,55
1225,36,12,12,9,2,0,62,47
1226,32,23,4,2,4,0,213,23
1227,20,6,12,1,0,1,50,58
1228,21,16,0,5,3,1,290,50
1229,36,3,17,8,1,0,79,46
1230,28,17,5,9,1,1,78,59
1231,38,11,3,0,3,0,95,27
1232,6,3,3,7,3,0,168,28
1233,5,23,4,3,1,0,50,35
1234,7,14,0,3,1,0,11,56
1235,45,7,9,7,2,0,209,24
1236,47,8,7,8,0,1,108,2
1237,24,17,16,3,2,1,163,3
1238,35,10,16,5,2,0,134,33
1239,29,8,7,4,4,1,298,28
1240,48,21,13,6,1,0,32,1
1241,14,20,15,1,3,1,4,34
1242,35,15,11,0,2,0,296,34
1243,4,22,8,3,1,1,15,11
1244,18,6,3,8,4,0,166,14
1245,48,19,3,3,2,1,168,33
1246,22,8,17,9,0,0,150,13
1247,40,10,16,6,4,0,170,13
1248,30,5,15,1,3,0,156,14
1249,42,2,8,7,0,0,185,14
1250,43,3,15,3,3,0,30,40
1251,15,9,1,3,0,0,196,19
1252,43,24,5,5,3,0,71,12
1253,9,16,17,0,0,0,84,9
1254,20,2,4,8,3,0,111,27
1255,4,8,17,0,1,1,28,36
1256,1,15,4,2,0,1,240,52
1257,18,16,0,5,0,1,111,41
1258,4,17,0,8,3,0,191,8
1259,28,1,0,8,0,0,160,34
1260,7,3,11,4,1,0,299,46
1261,14,5,11,8,0,0,195,41
1262,40,11,4,1,3,0,17,44
1263,38,20,11,4,4,0,125,16
1264,17,8,12,7,0,0,51,53
1265,39,15,9,7,3,0,5,53
1266,6,7,13,4,0,0,158,11
1267,26,3,16,7,4,1,17,14
1268,41,13,9,4,0,1,97,4
1269,4,6,15,4,0,1,123,0
1270,28,4,7,1,1,0,202,17
1271,13,20,11,7,0,1,119,15
1272,34,5,12,2,0,0,196,28
1273,46,2,5,8,4,0,44,30
1274,18,5,15,8,2,0,49,55
1275,24,8,17,2,0,1,77,33
1276,30,9,2,0,2,0,222,9
1277,10,16,8,0,3,0,172,50
1278,2,11,8,4,1,0,164,2
1279,43,11,16,0,1,1,83,24
1280,29,4,6,7,3,1,209,5
1281,1,20,11,2,2,0,167,46
1282,17,12,0,2,3,1,136,54
1283,22,24,6,9,1,0,12,8
1284,26,19,4,8,1,0,95,12
1285,10,3,19,4,3,1,162,55
1286,8,1,0,4,3,0,29,41
1287,20,6,8,5,4,0,270,47
1288,22,2,15,9,3,0,113,41
1289,48,20,7,7,1,0,73,48
1290,24,10,1,6,4,1,170,23
1291,22,12,5,1,0,0,74,52
1292,23,10,15,4,2,0,119,23
1293,49,16,0,7,4,1,133,15
1294,28,7,4,6,1,0,262,24
1295,2,8,12,3,3,0,38,2
1296,42,2,2,0,3,1,175,21
1297,37,3,13,7,4,1,37,31
1298,4,17,7,0,3,0,63,58
1299,37,19,16,0,3,1,216,14
1300,21,20,18,1,0,0,28,46
1301,26,18,13,3,4,0,205,11
1302,15,14,8,1,1,0,14,24
1303,35,7,6,0,4,0,119,36
1304,47,3,13,3,1,0,293,15
1305,15,6,0,5,1,0,16,1
1306,22,15,11,1,1,0,87,53
1307,1,2,3,5,1,0,291,59
1308,26,18,14,8,2,1,70,47
1309,10,22,0,8,0,0,61,35
1310,20,20,7,1,0,1,155,17
1311,48,11,14,3,4,0,285,23
1312,1,2,5,4,0,0,80,58
1313,12,24,1,3,2,0,205,44
1314,41,7,12,9,0,0,90,50
1315,24,23,6,3,2,0,215,30
1316,26,7,1,8,0,1,70,33
1317,43,20,0,8,1,0,190,35
1318,2,24,7,8,0,0,153,11
1319,20,19,15,2,2,1,287,2
1320,19,20,10,2,2,0,139,16
1321,25,15,6,9,1,0,191,12
1322,39,21,6,3,1,0,114,34
1323,1,17,19,8,4,1,78,40
1324,31,12,1,6,3,1,274,31
1325,4,12,12,0,3,0,250,52
1326,3,19,3,5,3,0,68,19
1327,36,15,13,4,0,0,262,19
1328,11,1,8,9,0,0,253,51
1329,19,17,17,2,1,0,83,14
1330,9,1,3,9,2,0,264,16
1331,42,24,13,8,2,1,215,40
1332,41,22,6,5,4,0,57,31
1333,20,23,3,7,3,0,291,1
1334,9,6,2,1,4,0,60,41
1335,18,17,16,7,0,0,286,42
1336,45,4,7,0,1,0,272,15
1337,36,22,19,3,4,0,93,56
1338,42,16,8,3,0,0,9,49
1339,32,6,0,7,2,1,109,59
1340,4,6,16,1,3,0,58,17
1341,30,11,2,8,0,0,23,25
1342,11,19,13,0,1,0,40,15
1343,42,4,13,3,2,0,48,32
1344,19,7,11,3,2,0,297,28
1345,18,2,14,7,3,0,92,55
1346,45,9,3,7,4,0,49,4
1347,5,19,2,8,1,0,277,1
1348,43,24,7,9,1,0,111,2
1349,38,15,5,2,4,0,163,41
1350,19,14,16,3,2,0,44,7
1351,20,19,5,3,0,1,46,51
1352,2,15,15,6,4,1,186,11
1353,19,2,1,3,4,1,49,17
1354,37,17,8,8,1,0,68,31
1355,43,14,13,4,2,0,129,58
1356,11,18,12,6,3,1,102,3
1357,13,10,12,0,0,1,231,10
1358,20,6,16,5,1,1,101,7
1359,42,21,6,1,4,0,56,27
1360,42,23,2,3,3,0,55,48
1361,2,17,12,5,4,1,119,41
1362,9,7,10,6,2,0,46,10
1363,45,18,2,8,0,1,125,26
1364,7,2,17,6,1,1,83,10
1365,4,7,3,4,0,1,42,57
1366,48,6,11,0,4,0,55,22
1367,2,1,15,9,2,1,176,16
1368,23,18,7,2,0,1,160,49
1369,1,3,14,6,1,1,296,27
1370,49,11,14,6,3,0,220,38
1371,5,15,15,6,4,1,277,28
1372,32,3,15,5,3,1,134,2
1373,19,1,6,9,1,1,11,52
1374,31,3,13,8,1,0,195,48
1375,4,18,7,8,1,0,164,37
1376,7,15,17,5,1,0,206,59
1377,32,14,8,8,4,1,52,57
1378,33,5,3,7,4,0,54,39
1379,6,22,19,2,0,0,142,54
1380,34,17,7,6,4,0,277,35
1381,15,19,17,1,0,0,230,39
1382,28,16,3,4,0,1,46,15
1383,16,19,14,6,2,0,149,4
1384,21,24,0,5,0,0,21,44
1385,22,20,4,5,0,0,56,54
1386,33,21,3,1,1,1,52,59
1387,35,23,0,7,1,0,92,43
1388,25,6,8,9,1,1,197,12
1389,40,20,0,2,4,0,26,23
1390,26,8,12,1,0,1,74,8
1391,19,15,13,0,2,0,283,29
1392,20,11,2,4,1,0,13,50
1393,30,23,4,0,2,0,195,57
1394,42,5,10,3,2,0,261,37
1395,47,10,1,7,1,0,200,10
1396,36,17,4,8,4,1,220,31
1397,20,12,8,5,2,1,167,8
1398,41,18,11,2,4,0,1,17
1399,45,19,7,3,3,0,138,6
1400,22,17,11,8,4,1,234,21
1401,37,6,0,8,3,1,295,12
1402,27,11,15,1,0,0,216,28
1403,32,24,16,0,1,0,51,1
1404,46,2,14,6,4,1,206,55
1405,22,2,10,4,1,0,19,46
1406,8,17,3,8,4,1,151,25
1407,12,24,13,5,0,0,50,16
1408,25,17,2,7,0,0,204,11
1409,18,14,3,6,3,0,138,14
1410,1,22,5,0,1,1,158,1
1411,32,20,1,6,2,1,172,21
1412,46,18,19,2,3,0,122,17
1413,2,20,19,7,3,0,179,44
1414,36,16,6,9,0,0,66,18
1415,46,16,1,5,0,0,177,7
1416,22,8,9,9,2,1,250,6
1417,16,2,15,4,3,0,153,26
1418,48,24,17,1,1,1,152,21
1419,28,16,13,2,3,0,252,15
1420,48,16,7,0,0,0,215,23
1421,36,2,19,4,0,0,247,18
1422,16,10,4,3,4,0,14,22
1423,35,16,17,4,1,1,170,57
1424,33,4,5,7,3,0,283,32
1425,25,10,4,1,3,0,220,2
1426,39,19,4,6,2,0,234,59
1427,12,23,8,9,1,0,256,40
1428,16,14,4,7,0,0,132,47
1429,36,24,14,6,1,0,19,8
1430,33,10,3,6,1,0,162,51
1431,48,15,6,0,2,0,106,37
1432,41,21,11,9,2,1,42,42
1433,36,14,11,3,4,0,10,42
1434,36,7,17,7,0,0,185,36
1435,49,7,0,3,2,0,109,4
1436,28,6,3,0,0,0,158,10
1437,34,3,0,6,2,0,59,1
1438,16,16,9,8,4,0,14,44
1439,29,4,1,5,3,0,286,15
1440,29,10,11,8,4,1,165,53
1441,24,9,19,5,1,0,90,6
1442,23,13,5,1,2,1,275,6
1443,17,11,11,3,1,0,196,33
1444,4,21,2,8,1,0,5,25
1445,23,18,16,9,4,1,267,54
1446,22,8,13,1,3,0,180,3
1447,38,12,11,5,4,0,246,30
1448,27,10,15,2,2,0,181,47
1449,30,16,15,4,3,1,45,38
1450,22,18,13,7,1,1,34,25
1451,6,3,9,1,1,0,78,55
1452,27,22,6,8,0,0,105,44
1453,22,7,14,5,0,0,61,23
1454,13,18,1,8,1,0,165,57
1455,24,9,14,2,1,0,237,42
1456,33,22,18,1,3,0,254,14
1457,30,15,7,0,0,1,137,19
1458,22,11,18,8,4,1,277,52
1459,7,24,16,6,1,0,261,52
1460,9,19,0,1,4,0,178,5
1461,32,7,3,1,3,1,214,47
1462,35,20,2,1,2,0,259,55
1463,17,7,6,0,1,0,236,5
1464,22,15,12,3,3,0,113,34
1465,26,4,13,4,1,0,18,5
1466,32,14,7,9,3,0,58,18
1467,29,17,9,5,2,0,198,8
1468,37,19,10,1,1,0,65,18
1469,36,18,17,5,1,1,256,42
1470,46,6,3,2,2,0,274,42
1471,42,5,1,0,3,1,84,26
1472,10,10,13,7,1,0,47,10
1473,23,22,8,9,3,1,57,2
1474,5,4,17,4,2,0,72,18
1475,11,12,11,4,2,1,40,40
1476,12,15,0,6,3,0,216,52
1477,20,16,17,0,3,0,85,25
1478,10,12,11,6,3,0,187,33
1479,26,17,5,4,2,1,48,36
1480,12,9,1,6,2,1,227,24
1481,42,11,14,5,3,1,35,57
1482,25,8,7,0,3,0,167,13
1483,8,15,0,2,3,1,269,52
1484,20,18,9,8,1,0,150,23
1485,10,24,1,1,2,1,153,51
1486,25,8,15,6,1,0,92,1
1487,48,11,4,5,2,1,69,58
1488,47,1,12,5,4,1,159,27
1489,30,16,5,2,1,1,134,8
1490,12,12,12,5,3,1,115,25
1491,8,2,9,4,2,0,215,16
1492,23,3,14,6,4,1,289,26
1493,17,8,5,0,3,0,193,18
1494,4,20,10,0,2,1,97,24
1495,1,1,16,8,0,1,220,39
1496,37,5,0,3,0,0,21,54
1497,39,6,9,0,4,0,168,13
1498,8,21,13,8,1,0,95,42
1499,33,2,1,2,4,0,292,10
1500,37,24,8,6,3,0,141,14
1501,39,20,17,6,1,1,273,47
1502,35,24,17,5,4,1,69,55
1503,25,11,7,3,4,0,242,3
1504,29,8,16,6,0,0,129,54
1505,40,5,3,9,3,0,128,56
1506,28,2,15,5,1,0,281,12
1507,35,10,0,0,0,0,101,45
1508,48,11,6,7,0,0,227,37
1509,3,7,1,0,2,1,185,17
1510,2,2,6,9,3,0,283,38
1511,16,5,7,8,0,0,52,19
1512,49,3,2,3,2,1,278,23
1513,47,12,7,6,3,1,267,39
1514,46,3,18,7,3,0,185,22
1515,33,1,12,6,1,0,209,24
1516,7,1,16,6,3,0,263,50
